"","artist","album","track_n","line","lyric","track_title"
"2004","Taylor Swift","reputation",5,8,"come here  you can meet me in the back","Delicate"
"2005","Taylor Swift","reputation",5,9,"dark jeans and your nikes  look at you","Delicate"
"2006","Taylor Swift","reputation",5,10,"oh damn  never seen that color blue","Delicate"
"2007","Taylor Swift","reputation",5,11,"just think of the fun things we could do  cause i like you ","Delicate"
"2008","Taylor Swift","reputation",5,12,"this ai not for the best","Delicate"
"2009","Taylor Swift","reputation",5,13,"my reputation never been worse  so","Delicate"
"2010","Taylor Swift","reputation",5,14,"you must like me for me    yeah  i want you ","Delicate"
"2011","Taylor Swift","reputation",5,15,"we can not make","Delicate"
"2012","Taylor Swift","reputation",5,16,"any promises now  can we  babe ","Delicate"
"2013","Taylor Swift","reputation",5,17,"but you can make me a drink","Delicate"
"2014","Taylor Swift","reputation",6,1,"i do not like your little games","Look What You Made Me Do"
"2015","Taylor Swift","reputation",6,2,"do not like your tilted stage","Look What You Made Me Do"
"2016","Taylor Swift","reputation",6,3,"the role you made me play","Look What You Made Me Do"
"2017","Taylor Swift","reputation",6,4,"of the fool  no  i do not like you","Look What You Made Me Do"
"2018","Taylor Swift","reputation",6,5,"i do not like your perfect crime","Look What You Made Me Do"
"2019","Taylor Swift","reputation",6,6,"how you laugh when you lie","Look What You Made Me Do"
"2020","Taylor Swift","reputation",6,7,"you said the gun was mine","Look What You Made Me Do"
"2021","Taylor Swift","reputation",6,8,"is not cool  no  i do not like you  oh ","Look What You Made Me Do"
"2022","Taylor Swift","reputation",6,9,"but i got smarter  i got harder in the nick of time","Look What You Made Me Do"
"2023","Taylor Swift","reputation",6,10,"honey  i rose up from the dead  i do it all the time","Look What You Made Me Do"
"2024","Taylor Swift","reputation",6,11,"i have got a list of names and yours is in red  underlined","Look What You Made Me Do"
"2025","Taylor Swift","reputation",6,12,"i check it once  then i check it twice  oh ","Look What You Made Me Do"
"2026","Taylor Swift","reputation",6,13,"ooh  look what you made me do","Look What You Made Me Do"
"2027","Taylor Swift","reputation",6,14,"look what you made me do","Look What You Made Me Do"
"2028","Taylor Swift","reputation",6,15,"look what you just made me do","Look What You Made Me Do"
"2029","Taylor Swift","reputation",6,16,"look what you just made me ooh  look what you made me do","Look What You Made Me Do"
"2030","Taylor Swift","reputation",6,17,"look what you made me do","Look What You Made Me Do"
"2031","Taylor Swift","reputation",6,18,"look what you just made me do","Look What You Made Me Do"
"2032","Taylor Swift","reputation",6,19,"look what you just made me do","Look What You Made Me Do"
"2033","Taylor Swift","reputation",7,1,"see you in the dark","So It Goes..."
"2034","Taylor Swift","reputation",7,2,"all eyes on you  my magician","So It Goes..."
"2035","Taylor Swift","reputation",7,3,"all eyes on us","So It Goes..."
"2036","Taylor Swift","reputation",7,4,"you make everyone disappear  and","So It Goes..."
"2037","Taylor Swift","reputation",7,5,"cut me into pieces","So It Goes..."
"2038","Taylor Swift","reputation",7,6,"gold cage  hostage to my feelings","So It Goes..."
"2039","Taylor Swift","reputation",7,7,"back against the wall","So It Goes..."
"2040","Taylor Swift","reputation",7,8,"trippin   trip trippin  when you are gone","So It Goes..."
"2041","Taylor Swift","reputation",7,9," cause we break down a little","So It Goes..."
"2042","Taylor Swift","reputation",7,10,"but when you get me alone  it so simple cause baby  i know what you know","So It Goes..."
"2043","Taylor Swift","reputation",7,11,"we can feel it","So It Goes..."
"2044","Taylor Swift","reputation",7,12,"and all the pieces fall right into place","So It Goes..."
"2045","Taylor Swift","reputation",7,13,"getting caught up in a moment","So It Goes..."
"2046","Taylor Swift","reputation",7,14,"lipstick on your face","So It Goes..."
"2047","Taylor Swift","reputation",7,15,"so it goes i am yours to keep","So It Goes..."
"2048","Taylor Swift","reputation",7,16,"and i am yours to lose","So It Goes..."
"2049","Taylor Swift","reputation",7,17,"you know i am not a bad girl  but ido bad things with you","So It Goes..."
"2050","Taylor Swift","reputation",7,18,"so it goes ","So It Goes..."
"2051","Taylor Swift","reputation",8,1,"gorgeous","Gorgeous"
"2052","Taylor Swift","reputation",8,2,"you should take it as a compliment","Gorgeous"
"2053","Taylor Swift","reputation",8,3,"that i got drunk and made fun of the way you talk","Gorgeous"
"2054","Taylor Swift","reputation",8,4,"you should think about the consequence","Gorgeous"
"2055","Taylor Swift","reputation",8,5,"of your magnetic field being a little too strong","Gorgeous"
"2056","Taylor Swift","reputation",8,6,"and i got a boyfriend  he older than us","Gorgeous"
"2057","Taylor Swift","reputation",8,7,"he in the club doin  i do not know what","Gorgeous"
"2058","Taylor Swift","reputation",8,8,"you are so cool  it makes me hate you so much i hate you so much ","Gorgeous"
"2059","Taylor Swift","reputation",8,9,"whisky on ice  sunset and vine","Gorgeous"
"2060","Taylor Swift","reputation",8,10,"you have ruined my life by not being mine","Gorgeous"
"2061","Taylor Swift","reputation",8,11,"you are so gorgeous","Gorgeous"
"2062","Taylor Swift","reputation",8,12,"i can not say anything to your face cause look at your face  gorgeous ","Gorgeous"
"2063","Taylor Swift","reputation",8,13,"and i am so furious","Gorgeous"
"2064","Taylor Swift","reputation",8,14,"at you for making me feel this way","Gorgeous"
"2065","Taylor Swift","reputation",8,15,"but what can i say ","Gorgeous"
"2066","Taylor Swift","reputation",8,16,"you are gorgeous","Gorgeous"
"2067","Taylor Swift","reputation",9,1,"no  nothing good starts in a getaway car","Getaway Car"
"2068","Taylor Swift","reputation",9,2,"it was the best of times  the worst of crimes","Getaway Car"
"2069","Taylor Swift","reputation",9,3,"i struck a match and blew your mind","Getaway Car"
"2070","Taylor Swift","reputation",9,4,"but i did not mean it","Getaway Car"
"2071","Taylor Swift","reputation",9,5,"and you did not see it","Getaway Car"
"2072","Taylor Swift","reputation",9,6,"the ties were black  the lies were white","Getaway Car"
"2073","Taylor Swift","reputation",9,7,"in shades of gray in candlelight","Getaway Car"
"2074","Taylor Swift","reputation",9,8,"i wanted to leave him","Getaway Car"
"2075","Taylor Swift","reputation",9,9,"i needed a reason","Getaway Car"
"2076","Taylor Swift","reputation",9,10," x  marks the spot where we fell apart","Getaway Car"
"2077","Taylor Swift","reputation",9,11,"he poisoned the well  i was lyin  to myself","Getaway Car"
"2078","Taylor Swift","reputation",9,12,"i knew it from the first old fashioned  we were cursed","Getaway Car"
"2079","Taylor Swift","reputation",9,13,"we never had a shotgun shot in the dark  oh  ","Getaway Car"
"2080","Taylor Swift","reputation",9,14,"you were drivin  the getaway car","Getaway Car"
"2081","Taylor Swift","reputation",9,15,"we were flyin   but we would never get far","Getaway Car"
"2082","Taylor Swift","reputation",9,16,"do not pretend it such a mystery","Getaway Car"
"2083","Taylor Swift","reputation",9,17,"think about the place where you first met me","Getaway Car"
"2084","Taylor Swift","reputation",9,18,"ridin  in a getaway car","Getaway Car"
"2085","Taylor Swift","reputation",9,19,"there were sirens in the beat of your heart","Getaway Car"
"2086","Taylor Swift","reputation",9,20,"should have known i would be the first to leave","Getaway Car"
"2087","Taylor Swift","reputation",9,21,"think about the place where you first met me","Getaway Car"
"2088","Taylor Swift","reputation",9,22,"in a getaway car  oh oh oh","Getaway Car"
"2089","Taylor Swift","reputation",9,23,"no  they never get far  oh oh ahh","Getaway Car"
"2090","Taylor Swift","reputation",9,24,"no  nothing good starts in a getaway car","Getaway Car"
"2091","Taylor Swift","reputation",10,1,"i am perfectly fine  i live on my own","King of My Heart"
"2092","Taylor Swift","reputation",10,2,"i made up my mind  i am better off bein  alone","King of My Heart"
"2093","Taylor Swift","reputation",10,3,"we met a few weeks ago","King of My Heart"
"2094","Taylor Swift","reputation",10,4,"now you try on callin  me  baby  like tryin  on clothes","King of My Heart"
"2095","Taylor Swift","reputation",10,5,"salute to me  i am your american queen","King of My Heart"
"2096","Taylor Swift","reputation",10,6,"and you move to me like i am a motown beat","King of My Heart"
"2097","Taylor Swift","reputation",10,7,"and we rule the kingdom inside my room cause all the boys and their expensive cars","King of My Heart"
"2098","Taylor Swift","reputation",10,8,"with their range rovers and their jaguars","King of My Heart"
"2099","Taylor Swift","reputation",10,9,"never took me quite where you do","King of My Heart"
"2100","Taylor Swift","reputation",10,10,"and all at once  you are the one i have been waiting for","King of My Heart"
"2101","Taylor Swift","reputation",10,11,"king of my heart  body  and soul  ooh whoa","King of My Heart"
"2102","Taylor Swift","reputation",10,12,"and all at once  you are all i want  i will never let you go","King of My Heart"
"2103","Taylor Swift","reputation",10,13,"king of my heart  body  and soul  ooh whoa","King of My Heart"
"2104","Taylor Swift","reputation",10,14,"and all at once  i have been waiting  waiting","King of My Heart"
"2105","Taylor Swift","reputation",10,15,"ooh whoa  ooh whoa","King of My Heart"
"2106","Taylor Swift","reputation",10,16,"and all at once  you are the one  i have been waiting  waiting","King of My Heart"
"2107","Taylor Swift","reputation",10,17,"body and soul  ooh whoa","King of My Heart"
"2108","Taylor Swift","reputation",10,18,"and all at once","King of My Heart"
"2109","Taylor Swift","reputation",11,1,"i  i loved you in secret","Dancing with Our Hands Tied"
"2110","Taylor Swift","reputation",11,2,"first sight  yeah  we love without reason","Dancing with Our Hands Tied"
"2111","Taylor Swift","reputation",11,3,"oh  twenty five years old","Dancing with Our Hands Tied"
"2112","Taylor Swift","reputation",11,4,"oh  how were you to know  and","Dancing with Our Hands Tied"
"2113","Taylor Swift","reputation",11,5,"my  my love had been frozen","Dancing with Our Hands Tied"
"2114","Taylor Swift","reputation",11,6,"deep blue  but you painted me golden","Dancing with Our Hands Tied"
"2115","Taylor Swift","reputation",11,7,"oh  and you held me close","Dancing with Our Hands Tied"
"2116","Taylor Swift","reputation",11,8,"oh  how was i to know  i ","Dancing with Our Hands Tied"
"2117","Taylor Swift","reputation",11,9,"could have spent forever with your hands in my pockets","Dancing with Our Hands Tied"
"2118","Taylor Swift","reputation",11,10,"picture of your face in an invisible locket","Dancing with Our Hands Tied"
"2119","Taylor Swift","reputation",11,11,"you said there was nothing in the world that could stop it","Dancing with Our Hands Tied"
"2120","Taylor Swift","reputation",11,12,"i had a bad feeling","Dancing with Our Hands Tied"
"2121","Taylor Swift","reputation",11,13,"and darling  you had turned my bed into a sacred oasis","Dancing with Our Hands Tied"
"2122","Taylor Swift","reputation",11,14,"people started talking  putting us through our paces","Dancing with Our Hands Tied"
"2123","Taylor Swift","reputation",11,15,"i knew there was no one in the world who could take it","Dancing with Our Hands Tied"
"2124","Taylor Swift","reputation",11,16,"i had a bad feeling","Dancing with Our Hands Tied"
"2125","Taylor Swift","reputation",11,17,"but we were dancing","Dancing with Our Hands Tied"
"2126","Taylor Swift","reputation",11,18,"dancing with our hands tied  hands tied","Dancing with Our Hands Tied"
"2127","Taylor Swift","reputation",11,19,"yeah  we were dancing","Dancing with Our Hands Tied"
"2128","Taylor Swift","reputation",11,20,"like it was the first time  first time","Dancing with Our Hands Tied"
"2129","Taylor Swift","reputation",11,21,"yeah  we were dancing","Dancing with Our Hands Tied"
"2130","Taylor Swift","reputation",11,22,"dancing with our hands tied  hands tied","Dancing with Our Hands Tied"
"2131","Taylor Swift","reputation",11,23,"yeah  we were dancing","Dancing with Our Hands Tied"
"2132","Taylor Swift","reputation",11,24,"and i had a bad feeling","Dancing with Our Hands Tied"
"2133","Taylor Swift","reputation",11,25,"but we were dancing","Dancing with Our Hands Tied"
"2134","Taylor Swift","reputation",12,1,"our secret moments in a crowded room","Dress"
"2135","Taylor Swift","reputation",12,2,"they got no idea about me and you","Dress"
"2136","Taylor Swift","reputation",12,3,"there is an indentation in the shape of you","Dress"
"2137","Taylor Swift","reputation",12,4,"made your mark on me  a golden tattoo","Dress"
"2138","Taylor Swift","reputation",12,5,"all of this silence and patience  pining and anticipation","Dress"
"2139","Taylor Swift","reputation",12,6,"my hands are shaking from holding back from you","Dress"
"2140","Taylor Swift","reputation",12,7,"ha  ah  ah","Dress"
"2141","Taylor Swift","reputation",12,8,"all of this silence and patience  pining and desperately waiting","Dress"
"2142","Taylor Swift","reputation",12,9,"my hands are shaking from all this","Dress"
"2143","Taylor Swift","reputation",12,10,"ah  ha  ha  ha ah","Dress"
"2144","Taylor Swift","reputation",12,11,"say my name and everything just stops","Dress"
"2145","Taylor Swift","reputation",12,12,"i do not want you like a best friend","Dress"
"2146","Taylor Swift","reputation",12,13,"only bought this dress so you could take it off","Dress"
"2147","Taylor Swift","reputation",12,14,"take it oh  ha  ha  ha ah","Dress"
"2148","Taylor Swift","reputation",12,15,"carve your name into my bedpost cause i do not want you like a best friend","Dress"
"2149","Taylor Swift","reputation",12,16,"only bought this dress so you could take it off","Dress"
"2150","Taylor Swift","reputation",12,17,"take it oh  ha  ha  ha ah","Dress"
"2151","Taylor Swift","reputation",12,18,"inescapable  i am not even gonna try","Dress"
"2152","Taylor Swift","reputation",12,19,"and if i get burned  at least we were electrified","Dress"
"2153","Taylor Swift","reputation",12,20,"i am spilling wine in the bathtub","Dress"
